token_address,receiver,amount
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x4ae958b4de0e6f21d51e73625fb9d5e0c3b0985f,1.2593358157235022
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xa678abb7fa735b6a42c78214d6b150849c9570c4,1.2501736873395437
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x97944e369a1af4040816f157134edca8e9f82ecd,1.1792487936241909
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3812364136fe59a5db130666925be092050bd8ba,1.109532503389984
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3bdb6119802ef01eab4e2a74bedb5e0227bed49a,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3d0576fadc008ede206edf3506d3d7a94351a5a6,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3f6e4667fec54733fb3b15993b9ce96b69b65cb3,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x40581470c9b8724af5ed35b72201f5a434f82340,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x465b357bbac5f6f3bc78669db6980f9eaa21d0c2,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x48563b586c509faea52e17cc42f83f14b1d3759b,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x4899b9244c20b9718bd99e8aa12f7ca49eac361b,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x4abc33cf81e0d21f42168d044f7002edd6b80b09,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x4d5bf3886935d0966479c651a3448ffaaf32252b,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x4fc5a19e45de02592a4d0241869f969f68255e9c,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x5275817b74021e97c980e95ede6bbac0d0d6f3a2,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x538e597a31f044cd0d88afa914f2602d08cdb7f0,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x53d8edf6a54239eb785ec72213919fb6b6b73598,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x55836e71979b41a28ff1e85b9b2e6f7907569c9c,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x564b31fe75510a1adb311aece4faa63346ed142c,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x577be3ed9a71e1c355f519bbdf5f09ba2018b1cc,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x5974ab4cadc4f429c1a477b0b52a2209afa0179e,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x59cea9c7245276c06062d2fe3f79ee21fc70b53c,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x6d0bbe84eba47434a0004fc65797b87ef1c913b7,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x7759d0dbeab2270bea6f35679344d4d67b10cce9,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x789a9fe9d50ecf6f16022b93ba90b65a4a04bf5d,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x79ad42161a55840d1327c39d7b47d12d6cc4c68a,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x8061199a31983a077e691c08b2263a4cf5c24093,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x81c5e53ac8e5af8966b332742fcd2e06d101bb70,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x84a6a7c0674a3aa03e09c026600cb46181821f07,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x886f6ab61294e7650de300e0d026b1408f1e160f,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x92a7f0dfb36af2781f4c56ee7f7458794343cc8b,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x9b54264d7502f80163ea949038aad771eae67e38,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xa1d509af0ab2e2c2fbff2ac5bb1fad50ba16c65d,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xa362a6d78d07f3ff28446d1fba483f78d74c0e3b,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xa3dfb42724734d74d1b66f6f12a4afa5d7d38df2,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xa901368aec255b1e6df31edf8aa735ff16bb12a8,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xa9c1c504652ab74e5fd22d6f36df53a2be4a4e0b,1
